CMBEGIN,file_wrangler,1579209962,/home/fd8193,pwd,/home/fd8193,fd8193@file-wrangler
CMBEGIN,file_wrangler,1579210000,/home/d135d4,cat instructions.txt,Description;1579210000File Wrangler teaches the basics of files and directories in the Linux command line. You will use basic navigation commands to view files and directories and to move around between directories. You will also use commands to create new files and directories and commands for renaming copying moving and deleting them. Finally you will use commands to view and change file permissions.;1579210000;1579210000Background;1579210000Moving between directories and manipulating files and directories are essential foundations for intermediate and advanced security exercises. This exercise will also introduce you to key commands for managing file and directory-level access control in Linux. The man pages for given commands can help when you are unsure of how to solve a challenge.;1579210000;1579210000Learning Objectives;1579210000By the end of this exercise you will be able to:;1579210000* print the current working directory;1579210000* list the contents of a directory;1579210000* view the contents of a file* move to another directory* obtain information about directory and file type* list the contents of a directory with and without hidden files* look up the manual page for a command* manipulate files (create move and copy)* view permissions for a file or directory* change permissions for a file or directoryInstructionsWork on each task and answer the EDURange question as directed in the task instructions.Start on the first task by typing the following into the terminal:cat task1==========================================================================,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210044,/home/d135d4,cat task1, _______        _      __;1579210044|__   __|      | |    /_ |;1579210044   | | __ _ ___| | __  | |;1579210044   | |/ _` / __| |/ /  | |;1579210044   | | (_| \__ \   <   | |;1579210044   |_|\___|___/_|\_\  |_|;1579210044;1579210044The pwd command will give you the current working directory. This tells you where you are in the Linux file system.;1579210044;1579210044Steps:;15792100441. Type pwd into the prompt.;15792100442. Answer question 1 in EDURange.3. Go to the next task by typing the following into the prompt: cat task2==========================================================================,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210080,/home/d135d4,pwd,/home/d135d4,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210096,/home/d135d4,cat task2, _______        _      ___;1579210096|__   __|      | |    |__ \;1579210096   | | __ _ ___| | __    ) |;1579210096   | |/ _` / __| |/ /   / /;1579210096   | | (_| \__ \   <   / /_;1579210096   |_|\___|___/_|\_\ |____|;1579210096;1579210096The man command outputs the manual entry for a given command. The format is as follows:;1579210096  man <command>;1579210096;1579210096Steps:1. View the manual entry for the pwd command by replacing <command> with pwd. (Note that you need to type q to get out of the manual!)2. Answer question 2 in EDURange.3. Go to the next task by typing the following into the prompt: cat task3==========================================================================,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210108,/home/d135d4,man pwd,PWD(1)                                             User Commands                                            PWD(1);1579210108NAME       pwd - print name of current/working directorySYNOPSIS       pwd [OPTION]...DESCRIPTION       Print the full filename of the current working directory.       -L --logical              use PWD from environment even if it contains symlinks       -P --physical              avoid all symlinks       --help display this help and exit       --version              output version information and exit       If no option is specified -P is assumed.       NOTE:  your  shell  may  have  its own version of pwd which usually supersedes the version described here.       Please refer to your shell's documentation for details about the options it supports.AUTHOR       Written by Jim Meyering.;1579210108REPORTING BUGS       GNU coreutils online help: <http://www.gnu.org/software/coreutils/>       Report pwd translation bugs to <http://translationproject.org/team/>COPYRIGHT       Copyright  ©  2017  Free  Software  Foundation  Inc.   License  GPLv3+:  GNU  GPL  version  3   or   later       <http://gnu.org/licenses/gpl.html>.       This  is  free  software:  you are free to change and redistribute it.  There is NO WARRANTY to the extent       permitted by law.SEE ALSO       getcwd(3)       Full documentation at: <http://www.gnu.org/software/coreutils/pwd>       or available locally via: info '(coreutils) pwd invocation'GNU coreutils 8.28                                 January 2018                                             PWD(1)>,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210128,/home/d135d4,cat task3, _______        _      ____;1579210128|__   __|      | |    |___ \;1579210128   | | __ _ ___| | __   __) |;1579210128   | |/ _` / __| |/ /  |__ <;1579210128   | | (_| \__ \   <   ___) |;1579210128   |_|\___|___/_|\_\ |____/;1579210128;1579210128Now that we know where we are we will want to know what is in this directory. For a simple list of files and directories you would use the list command.;1579210128;1579210128Steps:;15792101281. Type ls into the prompt for a list of files and directories.2. Answer question 3 in EDURange.3. Go to the next task by typing the following into the prompt: cat task4==========================================================================,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210149,/home/d135d4,ls,codes  instructions.txt  manipulate  permissions  task1  task2  task3  task4  task5  task8  task9  view;1579210149cat task4;1579210390 _______        _      _  _;1579210390|__   __|      | |    | || |;1579210390   | | __ _ ___| | __ | || |_;1579210390   | |/ _` / __| |/ / |__   _|;1579210390   | | (_| \__ \   <     | |;1579210390   |_|\___|___/_|\_\    |_|;1579210390;1579210390;1579210390Steps;15792103901. View the manual entry for the ls command. Notice in the SYNOPSIS the format of the command is as follows:;1579210390;1579210390   ls [OPTION]... [FILE]...   Anything in square brackets is optional. In this case we can use ls along with one of the options listed with - or -- and we could add a complete file path.2. Scroll through to manual to find the option that will provide a long listing format for the ls command.3. Answer question 4 in EDURange4. Try this command with the option you found. Don’t forget to include the - or --! You can immediately tell whether the item is a file or a directory by the very first character provided in the output. Files are denoted by a - and directories are denoted by a d.5. Answer question 5 in EDURange6. Go to the next task by typing the following into the prompt: cat task5==========================================================================,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210149,/home/d135d4,ls,codes  instructions.txt  manipulate  permissions  task1  task2  task3  task4  task5  task8  task9  view;1579210149,d135d4@file-wrangler
CMBEGIN,file_wrangler,1579210173,/home/751ce1,pwd,  _______        _       ___;1579213967 |__   __|      | |     / _ \ ;1579213967    | | __ _ ___| | __ | (_) |;1579213967    | |/ _` / __| |/ /  > _ < ;1579213967    | | (_| \__ \   <  | (_) |;1579213967    |_|\___|___/_|\_\  \___/ ;1579213967                              ;1579213967You can chain options for a single command. So for example you could include both the options for long listing and listing hidden files by simply adding each option after the ls command.;1579213967;1579213967Steps:;15792139671. Type this chained command now. You should now see all files and folders including those that are hidden and all of the details about them.;15792139672. Answer question 10 in EDURange3. Go to the next task by typing the following into the prompt: cat task9==========================================================================/home/751ce1,751ce1@file-wrangler
