CMBEGIN,File_Wrangler,1606765843,/home/CS211user10,cat instructions.txt ,%Description#%#File Wrangler teaches the basics of files and directories in the Linux command line. You will use basic navigation commands to view files and directories and to move around between directories. You will also use commands to create new files and directories and commands for renaming copying moving and deleting them. Finally you will use commands to view and change file permissions.#%##%#Background#%#Moving between directories and manipulating files and directories are essential foundatio#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606765897,/home/CS211user10,cat tast1,%cat: tast1: No such file or directory;1606765897#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606765905,/home/CS211user10,cat task1,% _______        _      __;1606765905#%#|__   __|      | |    /_ |;1606765905#%#   | | __ _ ___| | __  | |;1606765905#%#   | |/ _` / __| |/ /  | |;1606765905#%#   | | (_| \__ \   <   | |;1606765905#%#   |_|\___|___/_|\_\  |_|;1606765905#%#;1606765905#%#The pwd command will give you the current working directory. This tells you where you are in the Linux file system.;1606765905#%#;1606765905#%#Steps:;1606765905#%#1. Type pwd into the prompt.#%#2. Answer question 1 in EDURange.#%#3. Go to the next task by typing the foll#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606765981,/home/CS211user10,pwd,%/home/CS211user10#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766015,/home/CS211user10,cat task2,% _______        _      ___;1606766015#%#|__   __|      | |    |__ \;1606766015#%#   | | __ _ ___| | __    ) |;1606766015#%#   | |/ _` / __| |/ /   / /;1606766015#%#   | | (_| \__ \   <   / /_;1606766015#%#   |_|\___|___/_|\_\ |____|;1606766015#%#;1606766015#%#The man command outputs the manual entry for a given command. The format is as follows:;1606766015#%#  man <command>#%##%#Steps:#%#1. View the manual entry for the pwd command by replacing <command> with pwd. (Note that you need to type q to get out of the manu#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766093,/home/CS211user10,man <pwd>,%bash: syntax error near unexpected token `newline'#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766100,/home/CS211user10,man pwd,%PWD(1)                                               User Commands                                               PWD(1);1606766100#%##%#NAME#%#       pwd - print name of current/working directory#%##%#SYNOPSIS#%#       pwd [OPTION]...#%##%#DESCRIPTION#%#       Print the full filename of the current working directory.#%##%#       -L --logical#%#              use PWD from environment even if it contains symlinks#%##%#       -P --physical#%#              avoid all symlinks#%##%#       --help display this help and exit#%##%#       --#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766184,/home/CS211user10,man pwd,%PWD(1)                                               User Commands                                               PWD(1);1606766184#%##%#NAME#%#       pwd - print name of current/working directory#%##%#SYNOPSIS#%#       pwd [OPTION]...#%##%#DESCRIPTION#%#       Print the full filename of the current working directory.#%##%#       -L --logical#%#              use PWD from environment even if it contains symlinks#%##%#       -P --physical#%#              avoid all symlinks#%##%#       --help display this help and exit#%##%#       --#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766242,/home/CS211user10,cat tast2,%cat: tast2: No such file or directory;1606766242#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766246,/home/CS211user10,cat task2,% _______        _      ___;1606766246#%#|__   __|      | |    |__ \;1606766246#%#   | | __ _ ___| | __    ) |;1606766246#%#   | |/ _` / __| |/ /   / /;1606766246#%#   | | (_| \__ \   <   / /_;1606766246#%#   |_|\___|___/_|\_\ |____|;1606766246#%#;1606766246#%#The man command outputs the manual entry for a given command. The format is as follows:;1606766246#%#  man <command>;1606766246#%#;1606766246#%#Steps:#%#1. View the manual entry for the pwd command by replacing <command> with pwd. (Note that you need to type q #%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766258,/home/CS211user10,cat task3,% _______        _      ____#%#|__   __|      | |    |___ \#%#   | | __ _ ___| | __   __) |#%#   | |/ _` / __| |/ /  |__ <#%#   | | (_| \__ \   <   ___) |#%#   |_|\___|___/_|\_\ |____/#%##%#Now that we know where we are we will want to know what is in this directory. For a simple list of files and directories you would use the list command.#%##%#Steps:#%#1. Type ls into the prompt for a list of files and directories.#%#2. Answer question 3 in EDURange.#%#3. Go to the next task by typing the following into the prompt:#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766281,/home/CS211user10,ls,%codes  instructions.txt  manipulate  permissions  task1  task2  task3  task4  task5  task8  task9  view;1606766281#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766306,/home/CS211user10,man ls,%LS(1)                                                User Commands                                                LS(1);1606766306#%##%#NAME#%#       ls - list directory contents#%##%#SYNOPSIS#%#       ls [OPTION]... [FILE]...#%##%#DESCRIPTION#%#       List  information  about  the  FILEs (the current directory by default).  Sort entries alphabetically if none of#%#       -cftuvSUX nor --sort is specified.#%##%#       Mandatory arguments to long options are mandatory for short options too.#%##%#       -a --all#%#           #%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766357,/home/CS211user10,ls -l,%total 48;1606766357#%#drwxr-xr-x 2 root        root 4096 Nov 30 17:08 codes;1606766357#%#-rw-r--r-- 1 root        root 1507 Nov 30 17:08 instructions.txt;1606766357#%#drwxr-xr-x 2 CS211user10 root 4096 Nov 30 17:08 manipulate;1606766357#%#drwxr-xr-x 2 CS211user10 root 4096 Nov 30 17:08 permissions;1606766357#%#-rw-r--r-- 1 root        root  498 Nov 30 17:08 task1;1606766357#%#-rw-r--r-- 1 root        root  600 Nov 30 17:08 task2;1606766357#%#-rw-r--r-- 1 root        root  586 Nov 30 17:08 task3;1606766357#%#-rw#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766372,/home/CS211user10,cat task4,% _______        _      _  _;1606766372#%#|__   __|      | |    | || |;1606766372#%#   | | __ _ ___| | __ | || |_;1606766372#%#   | |/ _` / __| |/ / |__   _|;1606766372#%#   | | (_| \__ \   <     | |;1606766372#%#   |_|\___|___/_|\_\    |_|;1606766372#%#;1606766372#%#;1606766372#%#Steps;1606766372#%#1. View the manual entry for the ls command. Notice in the SYNOPSIS the format of the command is as follows:;1606766372#%#;1606766372#%#   ls [OPTION]... [FILE]...#%##%#   Anything in square brackets is optional. In this cas#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766403,/home/CS211user10,man ls,%LS(1)                                                User Commands                                                LS(1);1606766403#%##%#NAME#%#       ls - list directory contents#%##%#SYNOPSIS#%#       ls [OPTION]... [FILE]...#%##%#DESCRIPTION#%#       List  information  about  the  FILEs (the current directory by default).  Sort entries alphabetically if none of#%#       -cftuvSUX nor --sort is specified.#%##%#       Mandatory arguments to long options are mandatory for short options too.#%##%#       -a --all#%#           #%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766677,/home/CS211user10,ls -l,%total 48;1606766677#%#drwxr-xr-x 2 root        root 4096 Nov 30 17:08 codes;1606766677#%#-rw-r--r-- 1 root        root 1507 Nov 30 17:08 instructions.txt;1606766677#%#drwxr-xr-x 2 CS211user10 root 4096 Nov 30 17:08 manipulate;1606766677#%#drwxr-xr-x 2 CS211user10 root 4096 Nov 30 17:08 permissions;1606766677#%#-rw-r--r-- 1 root        root  498 Nov 30 17:08 task1;1606766677#%#-rw-r--r-- 1 root        root  600 Nov 30 17:08 task2;1606766677#%#-rw-r--r-- 1 root        root  586 Nov 30 17:08 task3;1606766677#%#-rw#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766739,/home/CS211user10,cat task5,%  _______        _      _____ #%# |__   __|      | |    | ____|#%#    | | __ _ ___| | __ | |__  #%#    | |/ _` / __| |/ / |___ \ #%#    | | (_| \__ \   <   ___) |#%#    |_|\___|___/_|\_\ |____/ #%#                              #%#The cd command allows you to change into another directory.  The format is as follows:#%#      cd <directory name>#%##%#Steps:#%#1. Change into the view directory and run the list (ls) command to view the files in this directory.#%#2. Answer question 6 in EDURange#%#3. Go to the next task by ty#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766748,/home/CS211user10,cd view,,CS211user10@
CMBEGIN,File_Wrangler,1606766751,/home/CS211user10/view,cd view,%bash: cd: view: No such file or directory#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766760,/home/CS211user10/view,ls,%Part 1.pdf  Part 2.pdf  Part 3.pdf  Part 4.pdf  Part 5.pdf  instructions.txt  task6  task7;1606766760#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766766,/home/CS211user10/view,/,%bash: /: Is a directory;1606766766#%#%,CS211user10@
CMBEGIN,File_Wrangler,1606766768,/home/CS211user10/view,ls,%Part 1.pdf  Part 2.pdf  Part 3.pdf  Part 4.pdf  Part 5.pdf  instructions.txt  task6  task7;1606766768#%#%,CS211user10@
